Timestamp,Temperature,Humidity,Pressure,Light,Soil,Voltage
1496337301,20.34,80.228,100.2486,12043.47,9522,5
1496338201,27.2,62.599,100.2115,36525.48,9549,5
1496339101,34.55,56.3,100.1885,99085.48,9502,5
1496340001,34.3,39.337,100.1537,63110.89,9462,5
1496340901,28.69,45.236,100.161,28484.76,9420,5
1496341801,21.86,55.138,100.1878,7315.48,9450,5
1496342701,20.7,60.173,100.2116,8300.4,9483,5
1496343601,25.49,50.245,100.2139,26978.63,9523,5
1496344501,32.39,40.429,100.1889,82480.97,9547,5
1496345401,36.79,31.953,100.1651,65162.34,9549,5
1496346301,26.61,45.425,100.1725,21297.26,9507,5
1496347201,33.56,29.923,100.1649,50266.13,9495,5
1496348101,35.96,31.638,100.1424,45562.26,9443,5
1496349001,34.92,28.91,100.1488,41772.82,9427,5
1496349901,32.72,30.053,100.1643,35073.15,9391,5
1496350801,24.52,42.651,100.1578,8452.5,9403,5
1496351701,26.12,45.275,100.152,15571.37,9421,5
1496352601,31.9,35.104,100.1495,30295.08,9429,5
1496353501,32.68,34.979,100.1268,19407.18,9438,5
1496354401,31.88,38.474,100.1268,14688.47,9439,5
1496355301,29.85,39.575,100.1279,11459.19,9448,5
1496356201,29.76,43.764,100.1255,8550.81,9491,5
1496357101,27.23,43.543,100.1366,6128.39,9486,5
1496358001,17.93,70.982,100.1482,3090.16,9518,5
1496358901,14.65,84.498,100.1684,2706.21,9551,5
1496359801,13.19,88.664,100.171,2199.84,9585,5
1496360701,12.06,91.384,100.1821,1567.34,9617,5
1496361601,10.87,92.431,100.1919,899.6,9651,5
1496362501,9.67,93.408,100.2059,324.6,9689,5
1496363401,8.63,94.527,100.2102,55.65,9733,5
1496364301,7.91,95.688,100.2197,3.71,9770,5
1496365201,7.41,96.425,100.2422,0,9789,5
1496366101,7,96.793,100.2654,0,9819,5
1496367001,6.77,97.308,100.2917,0,9848,5
1496367901,6.38,97.285,100.3114,0,9880,5
1496368801,6.07,97.438,100.33,0,9911,5
1496369701,5.79,97.599,100.3428,0,9932,5
1496370601,5.75,97.985,100.349,0,9961,5
1496371501,7.12,98.54,100.3886,0,9987,5
1496372401,6.91,98.698,100.4001,0,10011,5
1496373301,6.8,98.788,100.4171,0,10030,5
1496374201,9.41,99.326,100.4292,0,10045,5
1496375101,9.98,99.22,100.4495,0,10060,5
1496376001,10.13,98.565,100.4646,0,10073,5
1496376901,10.42,94.72,100.4769,0,10084,5
1496377801,10.31,91.062,100.4808,0,10095,5
1496378701,10.47,90.903,100.4965,0,10105,5
1496379601,9.02,94.676,100.4966,0,10159,5
1496380501,9.6,96.554,100.5104,0,10122,5
1496381401,10.06,96.312,100.5072,0,10130,5
1496382301,10.11,86.965,100.4963,0,10138,5
1496383201,8.96,91.042,100.4971,0,10146,5
1496384101,8.36,92.14,100.4959,0,10157,5
1496385001,7.13,92.532,100.5037,0,10173,5
1496385901,4.87,95.531,100.508,0,10199,5
1496386801,3.65,96.651,100.5136,0,10214,5
1496387701,2.71,97.309,100.5206,0,10238,5
1496388601,2.29,98.104,100.5192,0,10245,5
1496389501,1.9,98.382,100.5198,0,10275,5
1496390401,1.54,98.478,100.5259,0,10299,5
1496391301,1.29,98.633,100.5313,0,10320,5
1496392201,1.24,98.77,100.5378,0,10337,5
1496393101,1.31,98.912,100.5456,3.71,10353,5
1496394001,1.31,98.996,100.5572,48.23,10367,5
1496394901,1.23,99.04,100.565,346.85,10378,5
1496395801,1.5,99.144,100.575,1263.15,10371,5
1496396701,2.77,99.291,100.5859,2774.84,10383,5
1496397601,4.64,99.273,100.5866,4410.81,10391,5
1496398501,6.57,99.066,100.5892,6391.77,10392,5
1496399401,8.78,97.447,100.5866,9068.31,10417,5
1496400301,10.05,91.203,100.5735,11334.92,10412,5
1496401201,12.26,82.898,100.5732,14736.69,10447,5
1496402101,12.83,78.576,100.5642,17088.63,10462,5
1496403001,13.79,77.176,100.5602,16663.87,10499,5
1496403901,16.06,71.541,100.5506,27881.94,10557,5
1496404801,17.28,66.875,100.5368,11385,10366,5
1496405701,16.67,52.351,100.5365,7697.58,10346,5
1496406601,21.17,49.002,100.531,12466.37,10397,5
1496407501,22.21,47.364,100.5294,56055.08,10396,5
1496408401,23.58,43.993,100.5396,65115.97,10212,5
1496409301,26.28,36.309,100.5311,77318.95,10340,5
1496410201,26.8,37.409,100.5284,73722.42,10834,5
1496411101,27.59,37.315,100.5111,86186.94,10512,5
1496412001,28.23,26.93,100.509,90903.79,10378,5
1496412901,28.96,32.12,100.4978,94967.74,10055,5
1496413801,30.59,27.106,100.4777,99658.63,10048,5
1496414701,32.02,32.083,100.4666,102092.18,9904,5
1496415601,31.59,25.573,100.4548,104611.05,9902,5
1496416501,31.17,27.924,100.4444,107947.9,9801,5
1496417401,28.46,25.994,100.4354,95752.34,9688,5
1496418301,29.55,27.008,100.4231,63186.94,9733,5
1496419201,27.59,31.976,100.392,31966.29,9643,5
1496420101,32.5,23.045,100.3439,74340.08,9614,5
1496421001,32.97,23.96,100.3525,107990.56,9601,5
1496421901,28.19,35.561,100.3187,51835.32,9537,5
1496422801,32.89,24.825,100.2855,41937.9,9526,5
1496423701,30.71,23.658,100.2711,57455.48,9558,5
1496424601,28.68,26.085,100.2597,48554.11,9605,5
1496425501,34.45,24.875,100.2361,36824.11,9636,5
1496426401,36.01,19.722,100.2064,34948.87,9465,5
1496427301,35.33,22.117,100.2016,81177.02,9450,5
1496428201,32.86,26.374,100.1998,30254.27,9374,5
1496429101,33.56,25.87,100.2213,87294.27,9669,5
1496430001,25.56,36.603,100.2,17274.11,9659,5
1496430901,30.56,35.185,100.238,72034.52,9561,5
1496431801,25.79,38.007,100.1909,14009.6,9580,5
1496432701,20.39,43.377,100.2085,3737.5,9749,5
1496433601,21.67,69.333,100.2868,56088.47,9612,5
1496434501,21.85,68.288,100.2581,18600.32,9673,5
1496435401,28.97,55.197,100.2411,39689.84,9748,5
1496436301,23.85,53.101,100.238,9105.4,9692,5
1496437201,24.79,51.915,100.263,22078.15,9697,5
1496438101,29.71,39.711,100.2415,25815.65,9705,5
1496439001,30.71,39.283,100.2111,22024.35,9710,5
1496439901,27.31,37.589,100.2099,17893.63,9715,5
1496440801,26.55,44.194,100.2149,8380.16,9687,5
1496441701,28.4,30.753,100.2243,16389.35,9672,5
1496442601,24.64,36.38,100.23,8801.21,9662,5
1496443501,22.23,51.25,100.2526,5725.89,9678,5
1496444401,17.32,60.027,100.2734,5827.9,9714,5
1496445301,15.56,71.341,100.3008,3462.98,9722,5
1496446201,15.4,79.747,100.3156,3919.27,9765,5
1496447101,14.19,71.077,100.3329,1955,9776,5
1496448001,11.35,86.399,100.3641,1003.47,9920,5
1496448901,12.48,74.919,100.3794,374.68,9905,5
1496449801,9.77,87.848,100.4004,66.77,9816,5
1496450701,7.57,91.812,100.4191,5.56,9862,5
1496451601,6.36,92.829,100.4397,0,9921,5
1496452501,5.55,95.384,100.452,0,9933,5
1496453401,4.91,96.286,100.479,0,9999,5
1496454301,4.45,96.437,100.4952,0,9988,5
1496455201,3.93,96.523,100.5094,0,10002,5
1496456101,3.81,96.899,100.5271,0,10022,5
1496457001,3.36,97.032,100.527,0,10111,5
1496457901,3.07,97.21,100.5267,0,10111,5
1496458801,2.73,97.442,100.5285,0,10097,5
1496459701,2.78,97.791,100.5198,0,10117,5
1496460601,2.35,97.725,100.5313,0,10185,5
1496461501,1.98,97.747,100.5275,0,10150,5
1496462401,1.84,97.905,100.5244,0,10179,5
1496463301,1.64,97.963,100.5239,0,10189,5
1496464201,1.44,98.054,100.51,0,10217,5
1496465101,1.13,98.226,100.4994,0,10223,5
1496466001,0.94,98.363,100.4945,0,10280,5
1496466901,0.91,98.483,100.488,0,10323,5
1496467801,0.91,98.609,100.4693,0,10353,5
1496468701,0.7,98.675,100.46,0,10374,5
1496469601,0.56,98.738,100.4518,0,10410,5
1496470501,0.44,98.787,100.4486,0,10455,5
1496471401,0.33,98.842,100.4529,0,10454,5
1496472301,0.19,98.883,100.4463,0,10613,5
1496473201,0.26,98.952,100.4223,0,10506,5
1496474101,0.17,99.005,100.4322,0,10528,5
1496475001,0.08,99.07,100.4519,0,10577,5
1496475901,-0.19,99.047,100.4533,0,10554,5
1496476801,-0.11,99.122,100.4519,0,10524,5
1496477701,-0.33,99.154,100.4603,0,10482,5
1496478601,-0.46,99.156,100.4646,0,10469,5
1496479501,-0.41,99.25,100.4645,3.71,10475,5
1496480401,-0.53,99.23,100.4826,50.08,10501,5
1496481301,-0.42,99.309,100.49,348.71,10514,5
1496482201,0,99.398,100.4805,1305.81,10522,5
1496483101,1.83,99.525,100.4817,3466.69,10528,5
1496484001,3.2,99.59,100.4887,4726.13,10531,5
1496484901,4.8,99.555,100.4971,5928.06,10527,5
1496485801,6.41,99.305,100.5129,6649.6,10522,5
1496486701,7.09,98.437,100.5042,14515.97,10520,5
1496487601,9.85,88.12,100.5179,7009.44,10508,5
1496488501,12.85,79.439,100.51,15591.77,10649,5
1496489401,14.17,79.295,100.4847,25860.16,10709,5
1496490301,14.57,77.804,100.4823,19364.52,10457,5
1496491201,15.95,74.437,100.4632,20473.71,10410,5
1496492101,15.59,71.476,100.4761,18043.87,10372,5
1496493001,16.82,74.815,100.4614,20484.84,10389,5
1496493901,17.29,69.004,100.4441,25555.97,10330,5
1496494801,17.86,63.589,100.4513,20455.16,10382,5
1496495701,19.11,65.865,100.4279,23829.11,10534,5
1496496601,20.06,52.832,100.416,43807.58,10451,5
1496497501,23.31,40.449,100.3827,71214.68,10293,5
1496498401,22.99,45.535,100.3839,37098.63,10496,5
1496499301,17.86,55.024,100.3859,11407.26,10347,5
1496500201,16.95,62.707,100.4171,13733.23,10317,5
1496501101,14.69,83.432,100.4393,10537.34,10324,5
1496502001,16.75,79.473,100.4289,23617.66,10412,5
1496502901,17.91,71.466,100.4252,27679.76,10403,5
1496503801,19.6,60.992,100.3752,40689.6,10416,5
1496504701,20.81,53.502,100.3627,34409.11,10184,5
1496505601,24.74,48.57,100.362,82673.87,10583,5
1496506501,27.07,41.62,100.3279,100543.39,10350,5
1496507401,26.86,39.281,100.2982,75788.71,10112,5
1496508301,28.91,33.294,100.3016,108623.06,9778,5
1496509201,30.38,31.84,100.2749,74367.9,9701,5
1496510101,29.22,37.22,100.2909,117997.42,9678,5
1496511001,27.94,39.648,100.2816,50080.65,9651,5
1496511901,31.4,30.45,100.2656,102253.55,9557,5
1496512801,31.89,26.525,100.25,101318.71,9681,5
1496513701,30.6,30.591,100.226,23326.45,9487,5
1496514601,24.15,40.095,100.2317,25476.21,9560,5
1496515501,28.04,32.774,100.2473,80820.89,9497,5
1496516401,25.92,29.993,100.2288,21263.87,9474,5
1496517301,27.07,29.533,100.2304,23992.34,9455,5
1496518201,34.49,24.622,100.2318,70754.68,9534,5
1496519101,27.33,33.806,100.2265,25526.29,9616,5
1496520001,24.68,36.916,100.2422,21694.19,9700,5
1496520901,28.31,25.148,100.2346,25214.68,9598,5
1496521801,23.99,38.104,100.2479,21844.44,9580,5
1496522701,23.12,37.455,100.2497,24717.58,9477,5
1496523601,29.54,28.019,100.2384,12835.48,9480,5
1496524501,29.64,30.504,100.2496,27989.52,9485,5
1496525401,24.56,46.857,100.2468,13377.1,9494,5
1496526301,20.32,59.499,100.2511,8858.71,9493,5
1496527201,20.85,54.802,100.2619,6951.94,9509,5
1496528101,19.59,63.492,100.2742,6386.21,9524,5
1496529001,19.56,63.954,100.285,7755.08,9560,5
1496529901,20.28,58.378,100.3053,7447.18,9613,5
1496530801,19.42,64.511,100.3174,5514.44,9554,5
1496531701,17.2,73.899,100.3276,3859.92,9574,5
1496532601,16.61,79.373,100.352,2613.47,9582,5
1496533501,15.9,82.938,100.3663,1209.35,9592,5
1496534401,15.05,85.576,100.391,901.45,9596,5
1496535301,12.41,87.455,100.4126,369.11,9617,5
1496536201,9.24,91.434,100.4446,66.77,9632,5
1496537101,8.64,94.711,100.4719,5.56,9666,5
1496538001,8.14,94.496,100.4869,0,9693,5
1496538901,7.53,95.058,100.5006,0,9723,5
1496539801,6.98,94.812,100.5112,0,9746,5
1496540701,5.69,95.319,100.5396,0,9792,5
1496541601,5.05,96.2,100.5526,0,9833,5
1496542501,4.58,96.732,100.5701,0,9873,5
1496543401,4.2,97.146,100.5781,0,9904,5
1496544301,4.03,97.533,100.5943,0,9934,5
1496545201,3.84,97.764,100.587,0,9959,5
1496546101,3.71,97.959,100.5931,0,9984,5
1496547001,3.87,98.099,100.6206,0,10006,5
1496547901,4.7,98.321,100.6324,0,10021,5
1496548801,4.12,98.275,100.6209,0,10036,5
1496549701,3.46,98.263,100.6226,0,10058,5
1496550601,3.49,98.407,100.6282,0,10083,5
1496551501,3.4,98.481,100.6138,0,10104,5
1496552401,3.01,98.53,100.6205,0,10111,5
1496553301,2.68,98.561,100.6185,0,10129,5
1496554201,2.55,98.658,100.6441,0,10175,5
1496555101,2.3,98.729,100.6495,0,10196,5
1496556001,2.18,98.815,100.6515,0,10188,5
1496556901,1.99,98.888,100.6457,0,10231,5
1496557801,1.7,98.928,100.6598,0,10184,5
1496558701,1.58,99.035,100.6587,0,10196,5
1496559601,1.39,99.055,100.67,0,10212,5
1496560501,1.38,99.15,100.6805,0,10240,5
1496561401,1.35,99.184,100.6956,0,10252,5
1496562301,1.41,99.239,100.7097,0,10272,5
1496563201,1.16,99.265,100.7204,0,10276,5
1496564101,1,99.293,100.7231,0,10287,5
1496565001,0.84,99.318,100.7269,0,10309,5
1496565901,0.68,99.324,100.7268,3.71,10315,5
1496566801,0.8,99.394,100.7232,53.79,10320,5
1496567701,1.38,99.464,100.724,595.4,10329,5
1496568601,2.74,99.59,100.7229,1964.27,10336,5
1496569501,4.09,99.648,100.7158,3103.15,10346,5
1496570401,5.32,99.599,100.7152,4199.35,10348,5
1496571301,6.49,99.441,100.719,6033.79,10346,5
1496572201,6.49,99.166,100.725,5983.71,10401,5
1496573101,7.62,98.259,100.7209,6004.11,10340,5
1496574001,9.45,92.359,100.7133,9315,10341,5
1496574901,13.12,86.149,100.695,10722.82,10327,5
1496575801,15.98,73.606,100.683,48555.97,10496,5
1496576701,16.96,72.502,100.6806,16259.52,10824,5
1496577601,20.6,66.206,100.6647,18802.5,10458,5
